Title,Address,Bedrooms,Bathrooms,Rent,Square Footage,Availability,Amenities
Icon - Student Living,"6545 Trigo Rd, Isla Vista, CA 93117 – Goleta",4 BRs,2 Baths,"$1,029 / Person",178 Sq Ft,Available Now,"24 hr on call service, Decks and patios (some units), Double and private rooms available, Full kitchens with stainless steel appliances, Fully Furnished Units, Fully furnished with chic modern furniture, Heating &amp; fan in every apartment, Individual Leasing, Internet &amp; wifi included, Rooftop BBQ for grilling, Rooftop Sun and Yoga Decks, Tanning beach style chairs on the roof, Two Fitness Centers, Unique floor plans, Built in 2012, 50 Units/4 Stories, Furnished, 12 months, Community-Wide WiFi, Laundry Facilities, Furnished Units Available, Renters Insurance Program, Online Services, Planned Social Activities, Elevator, Lounge, Breakfast/Coffee Concierge, Roof Terrace, Grill, Roommate Matching, Study Lounge, Walk To Campus, High Speed Internet Access, Washer/Dryer - In Unit, Smoke Free, Cable Ready, Dishwasher, Disposal, Stainless Steel Appliances, Microwave, Oven, Refrigerator, Furnished, Property Manager on Site, Security System, Video Patrol"
Icon - Student Living,"6545 Trigo Rd, Isla Vista, CA 93117 – Goleta",4 BRs,2 Baths,"$1,029",178 Sq Ft,Available Now,"24 hr on call service, Decks and patios (some units), Double and private rooms available, Full kitchens with stainless steel appliances, Fully Furnished Units, Fully furnished with chic modern furniture, Heating &amp; fan in every apartment, Individual Leasing, Internet &amp; wifi included, Rooftop BBQ for grilling, Rooftop Sun and Yoga Decks, Tanning beach style chairs on the roof, Two Fitness Centers, Unique floor plans, Built in 2012, 50 Units/4 Stories, Furnished, 12 months, Community-Wide WiFi, Laundry Facilities, Furnished Units Available, Renters Insurance Program, Online Services, Planned Social Activities, Elevator, Lounge, Breakfast/Coffee Concierge, Roof Terrace, Grill, Roommate Matching, Study Lounge, Walk To Campus, High Speed Internet Access, Washer/Dryer - In Unit, Smoke Free, Cable Ready, Dishwasher, Disposal, Stainless Steel Appliances, Microwave, Oven, Refrigerator, Furnished, Property Manager on Site, Security System, Video Patrol"
Icon - Student Living,"6545 Trigo Rd, Isla Vista, CA 93117 – Goleta",4 BRs,2 Baths,"$1,029",178 Sq Ft,Available Now,"24 hr on call service, Decks and patios (some units), Double and private rooms available, Full kitchens with stainless steel appliances, Fully Furnished Units, Fully furnished with chic modern furniture, Heating &amp; fan in every apartment, Individual Leasing, Internet &amp; wifi included, Rooftop BBQ for grilling, Rooftop Sun and Yoga Decks, Tanning beach style chairs on the roof, Two Fitness Centers, Unique floor plans, Built in 2012, 50 Units/4 Stories, Furnished, 12 months, Community-Wide WiFi, Laundry Facilities, Furnished Units Available, Renters Insurance Program, Online Services, Planned Social Activities, Elevator, Lounge, Breakfast/Coffee Concierge, Roof Terrace, Grill, Roommate Matching, Study Lounge, Walk To Campus, High Speed Internet Access, Washer/Dryer - In Unit, Smoke Free, Cable Ready, Dishwasher, Disposal, Stainless Steel Appliances, Microwave, Oven, Refrigerator, Furnished, Property Manager on Site, Security System, Video Patrol"
Icon - Student Living,"6545 Trigo Rd, Isla Vista, CA 93117 – Goleta",4 BRs,2 Baths,"$1,299 - 1,339 / Person",178 Sq Ft,Available Now,"24 hr on call service, Decks and patios (some units), Double and private rooms available, Full kitchens with stainless steel appliances, Fully Furnished Units, Fully furnished with chic modern furniture, Heating &amp; fan in every apartment, Individual Leasing, Internet &amp; wifi included, Rooftop BBQ for grilling, Rooftop Sun and Yoga Decks, Tanning beach style chairs on the roof, Two Fitness Centers, Unique floor plans, Built in 2012, 50 Units/4 Stories, Furnished, 12 months, Community-Wide WiFi, Laundry Facilities, Furnished Units Available, Renters Insurance Program, Online Services, Planned Social Activities, Elevator, Lounge, Breakfast/Coffee Concierge, Roof Terrace, Grill, Roommate Matching, Study Lounge, Walk To Campus, High Speed Internet Access, Washer/Dryer - In Unit, Smoke Free, Cable Ready, Dishwasher, Disposal, Stainless Steel Appliances, Microwave, Oven, Refrigerator, Furnished, Property Manager on Site, Security System, Video Patrol"
Icon - Student Living,"6545 Trigo Rd, Isla Vista, CA 93117 – Goleta",4 BRs,2 Baths,"$1,299",178 Sq Ft,Available Now,"24 hr on call service, Decks and patios (some units), Double and private rooms available, Full kitchens with stainless steel appliances, Fully Furnished Units, Fully furnished with chic modern furniture, Heating &amp; fan in every apartment, Individual Leasing, Internet &amp; wifi included, Rooftop BBQ for grilling, Rooftop Sun and Yoga Decks, Tanning beach style chairs on the roof, Two Fitness Centers, Unique floor plans, Built in 2012, 50 Units/4 Stories, Furnished, 12 months, Community-Wide WiFi, Laundry Facilities, Furnished Units Available, Renters Insurance Program, Online Services, Planned Social Activities, Elevator, Lounge, Breakfast/Coffee Concierge, Roof Terrace, Grill, Roommate Matching, Study Lounge, Walk To Campus, High Speed Internet Access, Washer/Dryer - In Unit, Smoke Free, Cable Ready, Dishwasher, Disposal, Stainless Steel Appliances, Microwave, Oven, Refrigerator, Furnished, Property Manager on Site, Security System, Video Patrol"
Icon - Student Living,"6545 Trigo Rd, Isla Vista, CA 93117 – Goleta",4 BRs,2 Baths,"$1,299",178 Sq Ft,Available Now,"24 hr on call service, Decks and patios (some units), Double and private rooms available, Full kitchens with stainless steel appliances, Fully Furnished Units, Fully furnished with chic modern furniture, Heating &amp; fan in every apartment, Individual Leasing, Internet &amp; wifi included, Rooftop BBQ for grilling, Rooftop Sun and Yoga Decks, Tanning beach style chairs on the roof, Two Fitness Centers, Unique floor plans, Built in 2012, 50 Units/4 Stories, Furnished, 12 months, Community-Wide WiFi, Laundry Facilities, Furnished Units Available, Renters Insurance Program, Online Services, Planned Social Activities, Elevator, Lounge, Breakfast/Coffee Concierge, Roof Terrace, Grill, Roommate Matching, Study Lounge, Walk To Campus, High Speed Internet Access, Washer/Dryer - In Unit, Smoke Free, Cable Ready, Dishwasher, Disposal, Stainless Steel Appliances, Microwave, Oven, Refrigerator, Furnished, Property Manager on Site, Security System, Video Patrol"
Icon - Student Living,"6545 Trigo Rd, Isla Vista, CA 93117 – Goleta",4 BRs,2 Baths,"$1,429 - 1,449 / Person",178 Sq Ft,Available Now,"24 hr on call service, Decks and patios (some units), Double and private rooms available, Full kitchens with stainless steel appliances, Fully Furnished Units, Fully furnished with chic modern furniture, Heating &amp; fan in every apartment, Individual Leasing, Internet &amp; wifi included, Rooftop BBQ for grilling, Rooftop Sun and Yoga Decks, Tanning beach style chairs on the roof, Two Fitness Centers, Unique floor plans, Built in 2012, 50 Units/4 Stories, Furnished, 12 months, Community-Wide WiFi, Laundry Facilities, Furnished Units Available, Renters Insurance Program, Online Services, Planned Social Activities, Elevator, Lounge, Breakfast/Coffee Concierge, Roof Terrace, Grill, Roommate Matching, Study Lounge, Walk To Campus, High Speed Internet Access, Washer/Dryer - In Unit, Smoke Free, Cable Ready, Dishwasher, Disposal, Stainless Steel Appliances, Microwave, Oven, Refrigerator, Furnished, Property Manager on Site, Security System, Video Patrol"
Icon - Student Living,"6545 Trigo Rd, Isla Vista, CA 93117 – Goleta",4 BRs,2 Baths,"$1,429",178 Sq Ft,Available Now,"24 hr on call service, Decks and patios (some units), Double and private rooms available, Full kitchens with stainless steel appliances, Fully Furnished Units, Fully furnished with chic modern furniture, Heating &amp; fan in every apartment, Individual Leasing, Internet &amp; wifi included, Rooftop BBQ for grilling, Rooftop Sun and Yoga Decks, Tanning beach style chairs on the roof, Two Fitness Centers, Unique floor plans, Built in 2012, 50 Units/4 Stories, Furnished, 12 months, Community-Wide WiFi, Laundry Facilities, Furnished Units Available, Renters Insurance Program, Online Services, Planned Social Activities, Elevator, Lounge, Breakfast/Coffee Concierge, Roof Terrace, Grill, Roommate Matching, Study Lounge, Walk To Campus, High Speed Internet Access, Washer/Dryer - In Unit, Smoke Free, Cable Ready, Dishwasher, Disposal, Stainless Steel Appliances, Microwave, Oven, Refrigerator, Furnished, Property Manager on Site, Security System, Video Patrol"
Icon - Student Living,"6545 Trigo Rd, Isla Vista, CA 93117 – Goleta",4 BRs,2 Baths,"$1,429",178 Sq Ft,Available Now,"24 hr on call service, Decks and patios (some units), Double and private rooms available, Full kitchens with stainless steel appliances, Fully Furnished Units, Fully furnished with chic modern furniture, Heating &amp; fan in every apartment, Individual Leasing, Internet &amp; wifi included, Rooftop BBQ for grilling, Rooftop Sun and Yoga Decks, Tanning beach style chairs on the roof, Two Fitness Centers, Unique floor plans, Built in 2012, 50 Units/4 Stories, Furnished, 12 months, Community-Wide WiFi, Laundry Facilities, Furnished Units Available, Renters Insurance Program, Online Services, Planned Social Activities, Elevator, Lounge, Breakfast/Coffee Concierge, Roof Terrace, Grill, Roommate Matching, Study Lounge, Walk To Campus, High Speed Internet Access, Washer/Dryer - In Unit, Smoke Free, Cable Ready, Dishwasher, Disposal, Stainless Steel Appliances, Microwave, Oven, Refrigerator, Furnished, Property Manager on Site, Security System, Video Patrol"
Icon - Student Living,"6545 Trigo Rd, Isla Vista, CA 93117 – Goleta",5 BRs,2 Baths,"$1,059 - 1,079 / Person",167 Sq Ft,Available Now,"24 hr on call service, Decks and patios (some units), Double and private rooms available, Full kitchens with stainless steel appliances, Fully Furnished Units, Fully furnished with chic modern furniture, Heating &amp; fan in every apartment, Individual Leasing, Internet &amp; wifi included, Rooftop BBQ for grilling, Rooftop Sun and Yoga Decks, Tanning beach style chairs on the roof, Two Fitness Centers, Unique floor plans, Built in 2012, 50 Units/4 Stories, Furnished, 12 months, Community-Wide WiFi, Laundry Facilities, Furnished Units Available, Renters Insurance Program, Online Services, Planned Social Activities, Elevator, Lounge, Breakfast/Coffee Concierge, Roof Terrace, Grill, Roommate Matching, Study Lounge, Walk To Campus, High Speed Internet Access, Washer/Dryer - In Unit, Smoke Free, Cable Ready, Dishwasher, Disposal, Stainless Steel Appliances, Microwave, Oven, Refrigerator, Furnished, Property Manager on Site, Security System, Video Patrol"
Icon - Student Living,"6545 Trigo Rd, Isla Vista, CA 93117 – Goleta",5 BRs,2 Baths,"$1,059",167 Sq Ft,Available Now,"24 hr on call service, Decks and patios (some units), Double and private rooms available, Full kitchens with stainless steel appliances, Fully Furnished Units, Fully furnished with chic modern furniture, Heating &amp; fan in every apartment, Individual Leasing, Internet &amp; wifi included, Rooftop BBQ for grilling, Rooftop Sun and Yoga Decks, Tanning beach style chairs on the roof, Two Fitness Centers, Unique floor plans, Built in 2012, 50 Units/4 Stories, Furnished, 12 months, Community-Wide WiFi, Laundry Facilities, Furnished Units Available, Renters Insurance Program, Online Services, Planned Social Activities, Elevator, Lounge, Breakfast/Coffee Concierge, Roof Terrace, Grill, Roommate Matching, Study Lounge, Walk To Campus, High Speed Internet Access, Washer/Dryer - In Unit, Smoke Free, Cable Ready, Dishwasher, Disposal, Stainless Steel Appliances, Microwave, Oven, Refrigerator, Furnished, Property Manager on Site, Security System, Video Patrol"
Icon - Student Living,"6545 Trigo Rd, Isla Vista, CA 93117 – Goleta",5 BRs,2 Baths,"$1,059",167 Sq Ft,Available Now,"24 hr on call service, Decks and patios (some units), Double and private rooms available, Full kitchens with stainless steel appliances, Fully Furnished Units, Fully furnished with chic modern furniture, Heating &amp; fan in every apartment, Individual Leasing, Internet &amp; wifi included, Rooftop BBQ for grilling, Rooftop Sun and Yoga Decks, Tanning beach style chairs on the roof, Two Fitness Centers, Unique floor plans, Built in 2012, 50 Units/4 Stories, Furnished, 12 months, Community-Wide WiFi, Laundry Facilities, Furnished Units Available, Renters Insurance Program, Online Services, Planned Social Activities, Elevator, Lounge, Breakfast/Coffee Concierge, Roof Terrace, Grill, Roommate Matching, Study Lounge, Walk To Campus, High Speed Internet Access, Washer/Dryer - In Unit, Smoke Free, Cable Ready, Dishwasher, Disposal, Stainless Steel Appliances, Microwave, Oven, Refrigerator, Furnished, Property Manager on Site, Security System, Video Patrol"
Icon - Student Living,"6545 Trigo Rd, Isla Vista, CA 93117 – Goleta",5 BRs,2 Baths,"$1,279 - 1,299 / Person",167 Sq Ft,Available Now,"24 hr on call service, Decks and patios (some units), Double and private rooms available, Full kitchens with stainless steel appliances, Fully Furnished Units, Fully furnished with chic modern furniture, Heating &amp; fan in every apartment, Individual Leasing, Internet &amp; wifi included, Rooftop BBQ for grilling, Rooftop Sun and Yoga Decks, Tanning beach style chairs on the roof, Two Fitness Centers, Unique floor plans, Built in 2012, 50 Units/4 Stories, Furnished, 12 months, Community-Wide WiFi, Laundry Facilities, Furnished Units Available, Renters Insurance Program, Online Services, Planned Social Activities, Elevator, Lounge, Breakfast/Coffee Concierge, Roof Terrace, Grill, Roommate Matching, Study Lounge, Walk To Campus, High Speed Internet Access, Washer/Dryer - In Unit, Smoke Free, Cable Ready, Dishwasher, Disposal, Stainless Steel Appliances, Microwave, Oven, Refrigerator, Furnished, Property Manager on Site, Security System, Video Patrol"
Icon - Student Living,"6545 Trigo Rd, Isla Vista, CA 93117 – Goleta",5 BRs,2 Baths,"$1,279",167 Sq Ft,Available Now,"24 hr on call service, Decks and patios (some units), Double and private rooms available, Full kitchens with stainless steel appliances, Fully Furnished Units, Fully furnished with chic modern furniture, Heating &amp; fan in every apartment, Individual Leasing, Internet &amp; wifi included, Rooftop BBQ for grilling, Rooftop Sun and Yoga Decks, Tanning beach style chairs on the roof, Two Fitness Centers, Unique floor plans, Built in 2012, 50 Units/4 Stories, Furnished, 12 months, Community-Wide WiFi, Laundry Facilities, Furnished Units Available, Renters Insurance Program, Online Services, Planned Social Activities, Elevator, Lounge, Breakfast/Coffee Concierge, Roof Terrace, Grill, Roommate Matching, Study Lounge, Walk To Campus, High Speed Internet Access, Washer/Dryer - In Unit, Smoke Free, Cable Ready, Dishwasher, Disposal, Stainless Steel Appliances, Microwave, Oven, Refrigerator, Furnished, Property Manager on Site, Security System, Video Patrol"
